oneday,dow,hour,steps,week_weekend
2015-05-22,Fri,18,27268,Weekday
2015-05-22,Fri,19,31461,Weekday
2015-05-22,Fri,20,31645,Weekday
2015-05-22,Fri,21,32209,Weekday
2015-05-22,Fri,22,34435,Weekday
2015-05-22,Fri,23,34562,Weekday
2015-05-23,Sat,7,98,Weekend
2015-05-23,Sat,8,3740,Weekend
2015-05-23,Sat,9,7360,Weekend
2015-05-23,Sat,10,8940,Weekend
2015-05-23,Sat,11,9164,Weekend
2015-05-23,Sat,12,13814,Weekend
2015-05-23,Sat,13,19302,Weekend
2015-05-23,Sat,14,25684,Weekend
2015-05-23,Sat,15,25864,Weekend
2015-05-23,Sat,16,29692,Weekend
2015-05-23,Sat,17,33585,Weekend
2015-05-23,Sat,18,35291,Weekend
2015-05-23,Sat,19,37165,Weekend
2015-05-23,Sat,20,42496,Weekend
2015-05-23,Sat,21,44311,Weekend
2015-05-23,Sat,22,46927,Weekend
2015-05-23,Sat,23,47370,Weekend
2015-05-24,Sun,7,125,Weekend
2015-05-24,Sun,8,125,Weekend
2015-05-24,Sun,9,166,Weekend
2015-05-24,Sun,10,1551,Weekend
2015-05-24,Sun,11,10270,Weekend
2015-05-24,Sun,12,14478,Weekend
2015-05-24,Sun,13,19603,Weekend
2015-05-24,Sun,14,21023,Weekend
2015-05-24,Sun,15,22167,Weekend
2015-05-24,Sun,16,23109,Weekend
2015-05-24,Sun,17,23844,Weekend
2015-05-24,Sun,18,25043,Weekend
2015-05-24,Sun,19,25079,Weekend
2015-05-24,Sun,20,25126,Weekend
2015-05-24,Sun,21,25126,Weekend
2015-05-24,Sun,22,25126,Weekend
2015-05-25,Mon,7,0,Weekday
2015-05-25,Mon,8,2901,Weekday
2015-05-25,Mon,9,2901,Weekday
2015-05-25,Mon,10,2910,Weekday
2015-05-25,Mon,11,11048,Weekday
2015-05-25,Mon,12,16680,Weekday
2015-05-25,Mon,13,16680,Weekday
2015-05-25,Mon,14,16724,Weekday
2015-05-25,Mon,15,16728,Weekday
2015-05-25,Mon,16,21864,Weekday
2015-05-25,Mon,17,23548,Weekday
2015-05-25,Mon,18,25462,Weekday
2015-05-25,Mon,19,25577,Weekday
2015-05-25,Mon,20,25658,Weekday
2015-05-25,Mon,21,25694,Weekday
2015-05-25,Mon,22,25699,Weekday
2015-05-25,Mon,23,25699,Weekday
2015-05-26,Tues,7,0,Weekday
2015-05-26,Tues,8,659,Weekday
2015-05-26,Tues,9,3427,Weekday
2015-05-26,Tues,10,3680,Weekday
2015-05-26,Tues,11,3989,Weekday
2015-05-26,Tues,12,5059,Weekday
2015-05-26,Tues,13,6393,Weekday
2015-05-26,Tues,14,8039,Weekday
2015-05-26,Tues,15,9079,Weekday
2015-05-26,Tues,16,9553,Weekday
2015-05-26,Tues,17,9814,Weekday
2015-05-26,Tues,18,11698,Weekday
2015-05-26,Tues,19,14829,Weekday
2015-05-26,Tues,20,15476,Weekday
2015-05-26,Tues,21,15727,Weekday
2015-05-26,Tues,22,17127,Weekday
2015-05-26,Tues,23,18154,Weekday
2015-05-27,Wed,7,389,Weekday
2015-05-27,Wed,8,1122,Weekday
2015-05-27,Wed,9,1848,Weekday
2015-05-27,Wed,10,1873,Weekday
2015-05-27,Wed,11,3658,Weekday
2015-05-27,Wed,12,5983,Weekday
2015-05-27,Wed,13,6664,Weekday
2015-05-27,Wed,14,6664,Weekday
2015-05-27,Wed,15,8116,Weekday
2015-05-27,Wed,16,9899,Weekday
2015-05-27,Wed,17,9935,Weekday
2015-05-27,Wed,18,9952,Weekday
2015-05-27,Wed,19,10008,Weekday
2015-05-27,Wed,20,13236,Weekday
2015-05-27,Wed,21,17554,Weekday
2015-05-27,Wed,22,17554,Weekday
2015-05-28,Thurs,8,0,Weekday
2015-05-28,Thurs,9,19,Weekday
2015-05-28,Thurs,10,19,Weekday
2015-05-28,Thurs,11,1104,Weekday
2015-05-28,Thurs,12,5435,Weekday
2015-05-28,Thurs,13,6534,Weekday
2015-05-28,Thurs,14,6860,Weekday
2015-05-28,Thurs,15,9017,Weekday
2015-05-28,Thurs,16,10617,Weekday
2015-05-28,Thurs,17,11187,Weekday
2015-05-28,Thurs,18,11244,Weekday
2015-05-28,Thurs,19,12513,Weekday
2015-05-28,Thurs,20,12519,Weekday
2015-05-28,Thurs,21,12554,Weekday
2015-05-28,Thurs,22,12554,Weekday
2015-05-29,Fri,7,0,Weekday
2015-05-29,Fri,8,623,Weekday
2015-05-29,Fri,9,1515,Weekday
2015-05-29,Fri,10,2840,Weekday
2015-05-29,Fri,11,3357,Weekday
2015-05-29,Fri,12,3892,Weekday
2015-05-29,Fri,13,5449,Weekday
2015-05-29,Fri,14,5639,Weekday
2015-05-29,Fri,15,7241,Weekday
2015-05-29,Fri,16,7856,Weekday
2015-05-29,Fri,17,7856,Weekday
2015-05-29,Fri,18,7856,Weekday
2015-05-29,Fri,19,8038,Weekday
2015-05-29,Fri,20,9171,Weekday
2015-05-29,Fri,21,9371,Weekday
2015-05-29,Fri,22,9722,Weekday
2015-05-29,Fri,23,12279,Weekday
2015-05-30,Sat,7,0,Weekend
2015-05-30,Sat,8,35,Weekend
2015-05-30,Sat,9,35,Weekend
2015-05-30,Sat,10,35,Weekend
2015-05-30,Sat,11,35,Weekend
2015-05-30,Sat,12,1598,Weekend
2015-05-30,Sat,13,3129,Weekend
2015-05-30,Sat,14,6569,Weekend
2015-05-30,Sat,15,9729,Weekend
2015-05-30,Sat,16,9787,Weekend
2015-05-30,Sat,17,10093,Weekend
2015-05-30,Sat,18,18181,Weekend
2015-05-30,Sat,19,20111,Weekend
2015-05-30,Sat,20,28450,Weekend
2015-05-30,Sat,21,29907,Weekend
2015-05-30,Sat,22,30972,Weekend
2015-05-30,Sat,23,31017,Weekend
2015-05-31,Sun,8,67,Weekend
2015-05-31,Sun,9,3272,Weekend
2015-05-31,Sun,10,3294,Weekend
2015-05-31,Sun,11,3294,Weekend
2015-05-31,Sun,12,3366,Weekend
2015-05-31,Sun,13,3371,Weekend
2015-05-31,Sun,14,3383,Weekend
2015-05-31,Sun,15,4049,Weekend
2015-05-31,Sun,16,4412,Weekend
2015-05-31,Sun,17,5273,Weekend
2015-05-31,Sun,18,5702,Weekend
2015-05-31,Sun,19,5719,Weekend
2015-05-31,Sun,20,10795,Weekend
2015-05-31,Sun,21,10795,Weekend
2015-05-31,Sun,22,10795,Weekend
2015-05-31,Sun,23,10795,Weekend
2015-06-01,Mon,7,0,Weekday
2015-06-01,Mon,8,507,Weekday
2015-06-01,Mon,9,1171,Weekday
2015-06-01,Mon,10,3202,Weekday
2015-06-01,Mon,11,3393,Weekday
2015-06-01,Mon,12,4309,Weekday
2015-06-01,Mon,13,5593,Weekday
2015-06-01,Mon,14,6022,Weekday
2015-06-01,Mon,15,6088,Weekday
2015-06-01,Mon,16,6948,Weekday
2015-06-01,Mon,17,7101,Weekday
2015-06-01,Mon,18,8415,Weekday
2015-06-01,Mon,19,9420,Weekday
2015-06-01,Mon,20,15267,Weekday
2015-06-02,Tues,7,623,Weekday
2015-06-02,Tues,8,3009,Weekday
2015-06-02,Tues,9,3291,Weekday
2015-06-02,Tues,10,4472,Weekday
2015-06-02,Tues,11,6403,Weekday
2015-06-02,Tues,12,7286,Weekday
2015-06-02,Tues,13,8378,Weekday
2015-06-02,Tues,14,8378,Weekday
2015-06-02,Tues,15,8378,Weekday
2015-06-02,Tues,16,8402,Weekday
2015-06-02,Tues,17,9934,Weekday
2015-06-02,Tues,18,11928,Weekday
2015-06-02,Tues,19,14095,Weekday
2015-06-02,Tues,20,14366,Weekday
2015-06-02,Tues,21,14765,Weekday
2015-06-02,Tues,22,15810,Weekday
2015-06-02,Tues,23,17827,Weekday
2015-06-03,Wed,7,144,Weekday
2015-06-03,Wed,8,852,Weekday
2015-06-03,Wed,9,2654,Weekday
2015-06-03,Wed,10,3515,Weekday
2015-06-03,Wed,11,3861,Weekday
2015-06-03,Wed,12,4365,Weekday
2015-06-03,Wed,13,5729,Weekday
2015-06-03,Wed,14,8737,Weekday
2015-06-03,Wed,15,11069,Weekday
2015-06-03,Wed,16,12613,Weekday
2015-06-03,Wed,17,13487,Weekday
2015-06-03,Wed,18,14168,Weekday
2015-06-03,Wed,19,16473,Weekday
2015-06-03,Wed,20,17760,Weekday
2015-06-03,Wed,21,17866,Weekday
2015-06-03,Wed,22,17876,Weekday
2015-06-03,Wed,23,17918,Weekday
2015-06-04,Thurs,9,3630,Weekday
2015-06-04,Thurs,10,4013,Weekday
2015-06-04,Thurs,11,4070,Weekday
2015-06-04,Thurs,12,5660,Weekday
2015-06-04,Thurs,13,10153,Weekday
2015-06-04,Thurs,14,10188,Weekday
2015-06-04,Thurs,15,10199,Weekday
2015-06-04,Thurs,16,10199,Weekday
2015-06-04,Thurs,17,10199,Weekday
2015-06-04,Thurs,18,10221,Weekday
2015-06-04,Thurs,19,10230,Weekday
2015-06-04,Thurs,20,16797,Weekday
2015-06-04,Thurs,21,16867,Weekday
2015-06-04,Thurs,22,16867,Weekday
2015-06-04,Thurs,23,16867,Weekday
2015-06-05,Fri,7,51,Weekday
2015-06-05,Fri,8,3208,Weekday
2015-06-05,Fri,9,4113,Weekday
2015-06-05,Fri,10,5088,Weekday
2015-06-05,Fri,11,7293,Weekday
2015-06-05,Fri,12,8491,Weekday
2015-06-05,Fri,13,8768,Weekday
2015-06-05,Fri,14,11085,Weekday
2015-06-05,Fri,15,11289,Weekday
2015-06-05,Fri,16,11373,Weekday
2015-06-05,Fri,17,11389,Weekday
2015-06-05,Fri,18,14226,Weekday
2015-06-05,Fri,19,16813,Weekday
2015-06-05,Fri,20,19936,Weekday
2015-06-05,Fri,21,20829,Weekday
2015-06-05,Fri,22,21419,Weekday
2015-06-05,Fri,23,23229,Weekday
2015-06-06,Sat,7,0,Weekend
2015-06-06,Sat,8,1848,Weekend
2015-06-06,Sat,9,4126,Weekend
2015-06-06,Sat,10,4506,Weekend
2015-06-06,Sat,11,990,Weekend
2015-06-06,Sat,12,2793,Weekend
2015-06-06,Sat,13,3971,Weekend
2015-06-06,Sat,14,3971,Weekend
2015-06-06,Sat,15,3975,Weekend
2015-06-06,Sat,16,4030,Weekend
2015-06-06,Sat,17,5403,Weekend
2015-06-06,Sat,18,5941,Weekend
2015-06-06,Sat,19,6304,Weekend
2015-06-06,Sat,20,7220,Weekend
2015-06-06,Sat,21,9006,Weekend
2015-06-06,Sat,22,9645,Weekend
2015-06-06,Sat,23,11395,Weekend
2015-06-07,Sun,7,16363,Weekend
2015-06-07,Sun,8,19249,Weekend
2015-06-07,Sun,9,4,Weekend
2015-06-07,Sun,10,4,Weekend
2015-06-07,Sun,11,42,Weekend
2015-06-07,Sun,12,90,Weekend
2015-06-07,Sun,13,148,Weekend
2015-06-07,Sun,14,152,Weekend
2015-06-07,Sun,15,334,Weekend
2015-06-07,Sun,16,537,Weekend
2015-06-07,Sun,17,865,Weekend
2015-06-07,Sun,18,2162,Weekend
2015-06-07,Sun,19,3487,Weekend
2015-06-07,Sun,20,3986,Weekend
2015-06-07,Sun,21,5255,Weekend
